algorithm,function,seed_type,seed,eval_count,best_f
HC,rastrigin,final,106,12600.0,48.72250737857197
HC,rastrigin,final,106,12700.0,48.72250737857197
HC,rastrigin,final,106,12800.0,48.72250737857197
HC,rastrigin,final,106,12900.0,48.72250737857197
HC,rastrigin,final,106,13000.0,48.72250737857197
HC,rastrigin,final,106,13100.0,48.72250737857197
HC,rastrigin,final,106,13200.0,48.72250737857197
HC,rastrigin,final,106,13300.0,48.72250737857197
HC,rastrigin,final,106,13400.0,48.72250737857197
HC,rastrigin,final,106,13500.0,48.72250737857197
HC,rastrigin,final,106,13600.0,48.72250737857197
HC,rastrigin,final,106,13700.0,48.72250737857197
HC,rastrigin,final,106,13800.0,48.72250737857197
HC,rastrigin,final,106,13900.0,48.72250737857197
HC,rastrigin,final,106,14000.0,48.72250737857197
HC,rastrigin,final,106,14100.0,48.72250737857197
HC,rastrigin,final,106,14200.0,48.72250737857197
HC,rastrigin,final,106,14300.0,48.72250737857197
HC,rastrigin,final,106,14400.0,48.72250737857197
HC,rastrigin,final,106,14500.0,48.72250737857197
HC,rastrigin,final,106,14600.0,48.72250737857197
HC,rastrigin,final,106,14700.0,48.72250737857197
HC,rastrigin,final,106,14800.0,48.72250737857197
HC,rastrigin,final,106,14900.0,48.72250737857197
HC,rastrigin,final,106,15000.0,48.72250737857197
HC,rastrigin,final,106,15100.0,48.72250737857197
HC,rastrigin,final,106,15200.0,48.72250737857197
HC,rastrigin,final,106,15300.0,48.72250737857197
HC,rastrigin,final,106,15400.0,48.72250737857197
HC,rastrigin,final,106,15500.0,48.72250737857197
HC,rastrigin,final,106,15600.0,48.72250737857197
HC,rastrigin,final,106,15700.0,48.72250737857197
HC,rastrigin,final,106,15800.0,48.72250737857197
HC,rastrigin,final,106,15900.0,48.72250737857197
HC,rastrigin,final,106,16000.0,48.72250737857197
HC,rastrigin,final,106,16100.0,48.72250737857197
HC,rastrigin,final,106,16200.0,48.72250737857197
HC,rastrigin,final,106,16300.0,48.72250737857197
HC,rastrigin,final,106,16400.0,48.72250737857197
HC,rastrigin,final,106,16500.0,48.72250737857197
HC,rastrigin,final,106,16600.0,48.72250737857197
HC,rastrigin,final,106,16700.0,48.72250737857197
HC,rastrigin,final,106,16800.0,48.72250737857197
HC,rastrigin,final,106,16900.0,48.72250737857197
HC,rastrigin,final,106,17000.0,48.72250737857197
HC,rastrigin,final,106,17100.0,48.72250737857197
HC,rastrigin,final,106,17200.0,48.72250737857197
HC,rastrigin,final,106,17300.0,48.72250737857197
HC,rastrigin,final,106,17400.0,48.72250737857197
HC,rastrigin,final,106,17500.0,48.72250737857197
HC,rastrigin,final,106,17600.0,48.72250737857197
HC,rastrigin,final,106,17700.0,48.72250737857197
HC,rastrigin,final,106,17800.0,48.72250737857197
HC,rastrigin,final,106,17900.0,48.72250737857197
HC,rastrigin,final,106,18000.0,48.72250737857197
HC,rastrigin,final,106,18100.0,48.72250737857197
HC,rastrigin,final,106,18200.0,48.72250737857197
HC,rastrigin,final,106,18300.0,48.72250737857197
HC,rastrigin,final,106,18400.0,48.72250737857197
HC,rastrigin,final,106,18500.0,48.72250737857197
HC,rastrigin,final,106,18600.0,48.72250737857197
HC,rastrigin,final,106,18700.0,48.72250737857197
HC,rastrigin,final,106,18800.0,48.72250737857197
HC,rastrigin,final,106,18900.0,48.72250737857197
HC,rastrigin,final,106,19000.0,48.72250737857197
HC,rastrigin,final,106,19100.0,48.72250737857197
HC,rastrigin,final,106,19200.0,48.72250737857197
HC,rastrigin,final,106,19300.0,48.72250737857197
HC,rastrigin,final,106,19400.0,48.72250737857197
HC,rastrigin,final,106,19500.0,48.72250737857197
HC,rastrigin,final,106,19600.0,48.72250737857197
HC,rastrigin,final,106,19700.0,48.72250737857197
HC,rastrigin,final,106,19800.0,48.72250737857197
HC,rastrigin,final,106,19900.0,48.72250737857197
HC,rastrigin,final,106,20000.0,48.72250737857197
HC,rastrigin,final,107,100.0,108.97559258363462
HC,rastrigin,final,107,200.0,89.74792146470644
HC,rastrigin,final,107,300.0,89.74792146470644
HC,rastrigin,final,107,400.0,89.74792146470644
HC,rastrigin,final,107,500.0,89.74792146470644
HC,rastrigin,final,107,600.0,89.74792146470644
HC,rastrigin,final,107,700.0,89.74792146470644
HC,rastrigin,final,107,800.0,89.74792146470644
HC,rastrigin,final,107,900.0,89.74792146470644
HC,rastrigin,final,107,1000.0,89.74792146470644
HC,rastrigin,final,107,1100.0,89.74792146470644
HC,rastrigin,final,107,1200.0,89.74792146470644
HC,rastrigin,final,107,1300.0,89.74792146470644
HC,rastrigin,final,107,1400.0,89.74792146470644
HC,rastrigin,final,107,1500.0,89.74792146470644
HC,rastrigin,final,107,1600.0,89.74792146470644
HC,rastrigin,final,107,1700.0,89.74792146470644
HC,rastrigin,final,107,1800.0,89.74792146470644
HC,rastrigin,final,107,1900.0,89.74792146470644
HC,rastrigin,final,107,2000.0,89.74792146470644
HC,rastrigin,final,107,2100.0,81.68103838899111
HC,rastrigin,final,107,2200.0,81.68103838899111
HC,rastrigin,final,107,2300.0,81.68103838899111
HC,rastrigin,final,107,2400.0,81.68103838899111
HC,rastrigin,final,107,2500.0,81.68103838899111
HC,rastrigin,final,107,2600.0,81.68103838899111
HC,rastrigin,final,107,2700.0,81.68103838899111
HC,rastrigin,final,107,2800.0,81.68103838899111
HC,rastrigin,final,107,2900.0,81.68103838899111
HC,rastrigin,final,107,3000.0,81.68103838899111
HC,rastrigin,final,107,3100.0,81.68103838899111
HC,rastrigin,final,107,3200.0,81.68103838899111
HC,rastrigin,final,107,3300.0,81.68103838899111
HC,rastrigin,final,107,3400.0,81.68103838899111
HC,rastrigin,final,107,3500.0,81.68103838899111
HC,rastrigin,final,107,3600.0,81.68103838899111
HC,rastrigin,final,107,3700.0,81.68103838899111
HC,rastrigin,final,107,3800.0,81.68103838899111
HC,rastrigin,final,107,3900.0,81.68103838899111
HC,rastrigin,final,107,4000.0,81.68103838899111
HC,rastrigin,final,107,4100.0,81.68103838899111
HC,rastrigin,final,107,4200.0,81.68103838899111
HC,rastrigin,final,107,4300.0,81.68103838899111
HC,rastrigin,final,107,4400.0,81.68103838899111
HC,rastrigin,final,107,4500.0,81.68103838899111
HC,rastrigin,final,107,4600.0,81.68103838899111
HC,rastrigin,final,107,4700.0,81.68103838899111
HC,rastrigin,final,107,4800.0,81.68103838899111
HC,rastrigin,final,107,4900.0,81.68103838899111
HC,rastrigin,final,107,5000.0,81.68103838899111
HC,rastrigin,final,107,5100.0,81.68103838899111
HC,rastrigin,final,107,5200.0,81.68103838899111
HC,rastrigin,final,107,5300.0,81.68103838899111
HC,rastrigin,final,107,5400.0,81.68103838899111
HC,rastrigin,final,107,5500.0,81.68103838899111
HC,rastrigin,final,107,5600.0,81.68103838899111
HC,rastrigin,final,107,5700.0,81.68103838899111
HC,rastrigin,final,107,5800.0,81.68103838899111
HC,rastrigin,final,107,5900.0,81.68103838899111
HC,rastrigin,final,107,6000.0,81.68103838899111
HC,rastrigin,final,107,6100.0,81.68103838899111
HC,rastrigin,final,107,6200.0,77.89405200521391
HC,rastrigin,final,107,6300.0,77.89405200521391
HC,rastrigin,final,107,6400.0,77.89405200521391
HC,rastrigin,final,107,6500.0,77.89405200521391
HC,rastrigin,final,107,6600.0,77.89405200521391
HC,rastrigin,final,107,6700.0,77.89405200521391
HC,rastrigin,final,107,6800.0,77.89405200521391
HC,rastrigin,final,107,6900.0,77.89405200521391
HC,rastrigin,final,107,7000.0,77.89405200521391
HC,rastrigin,final,107,7100.0,77.89405200521391
HC,rastrigin,final,107,7200.0,77.89405200521391
HC,rastrigin,final,107,7300.0,77.89405200521391
HC,rastrigin,final,107,7400.0,77.89405200521391
HC,rastrigin,final,107,7500.0,77.89405200521391
HC,rastrigin,final,107,7600.0,77.89405200521391
HC,rastrigin,final,107,7700.0,77.89405200521391
HC,rastrigin,final,107,7800.0,77.89405200521391
HC,rastrigin,final,107,7900.0,77.89405200521391
HC,rastrigin,final,107,8000.0,76.83314479526442
HC,rastrigin,final,107,8100.0,76.83314479526442
HC,rastrigin,final,107,8200.0,76.83314479526442
HC,rastrigin,final,107,8300.0,76.83314479526442
HC,rastrigin,final,107,8400.0,76.83314479526442
HC,rastrigin,final,107,8500.0,76.83314479526442
HC,rastrigin,final,107,8600.0,76.83314479526442
HC,rastrigin,final,107,8700.0,76.83314479526442
HC,rastrigin,final,107,8800.0,76.83314479526442
HC,rastrigin,final,107,8900.0,76.83314479526442
HC,rastrigin,final,107,9000.0,76.83314479526442
HC,rastrigin,final,107,9100.0,76.83314479526442
HC,rastrigin,final,107,9200.0,76.83314479526442
HC,rastrigin,final,107,9300.0,76.83314479526442
HC,rastrigin,final,107,9400.0,76.83314479526442
HC,rastrigin,final,107,9500.0,76.83314479526442
HC,rastrigin,final,107,9600.0,76.83314479526442
HC,rastrigin,final,107,9700.0,76.83314479526442
HC,rastrigin,final,107,9800.0,76.83314479526442
HC,rastrigin,final,107,9900.0,76.83314479526442
HC,rastrigin,final,107,10000.0,76.83314479526442
HC,rastrigin,final,107,10100.0,76.83314479526442
HC,rastrigin,final,107,10200.0,76.83314479526442
HC,rastrigin,final,107,10300.0,76.83314479526442
HC,rastrigin,final,107,10400.0,76.83314479526442
HC,rastrigin,final,107,10500.0,76.83314479526442
HC,rastrigin,final,107,10600.0,76.83314479526442
HC,rastrigin,final,107,10700.0,76.83314479526442
HC,rastrigin,final,107,10800.0,76.83314479526442
HC,rastrigin,final,107,10900.0,76.83314479526442
HC,rastrigin,final,107,11000.0,70.29133805229839
HC,rastrigin,final,107,11100.0,70.29133805229839
HC,rastrigin,final,107,11200.0,70.29133805229839
HC,rastrigin,final,107,11300.0,70.29133805229839
HC,rastrigin,final,107,11400.0,70.29133805229839
HC,rastrigin,final,107,11500.0,70.29133805229839
HC,rastrigin,final,107,11600.0,70.29133805229839
HC,rastrigin,final,107,11700.0,70.29133805229839
HC,rastrigin,final,107,11800.0,70.29133805229839
HC,rastrigin,final,107,11900.0,70.29133805229839
HC,rastrigin,final,107,12000.0,70.29133805229839
HC,rastrigin,final,107,12100.0,70.29133805229839
HC,rastrigin,final,107,12200.0,70.29133805229839
HC,rastrigin,final,107,12300.0,70.29133805229839
HC,rastrigin,final,107,12400.0,70.29133805229839
HC,rastrigin,final,107,12500.0,70.29133805229839
HC,rastrigin,final,107,12600.0,70.29133805229839
HC,rastrigin,final,107,12700.0,70.29133805229839
HC,rastrigin,final,107,12800.0,70.29133805229839
HC,rastrigin,final,107,12900.0,70.29133805229839
HC,rastrigin,final,107,13000.0,70.29133805229839
HC,rastrigin,final,107,13100.0,70.29133805229839
HC,rastrigin,final,107,13200.0,70.29133805229839
HC,rastrigin,final,107,13300.0,70.29133805229839
HC,rastrigin,final,107,13400.0,70.29133805229839
HC,rastrigin,final,107,13500.0,70.29133805229839
HC,rastrigin,final,107,13600.0,70.29133805229839
HC,rastrigin,final,107,13700.0,70.29133805229839
HC,rastrigin,final,107,13800.0,70.29133805229839
HC,rastrigin,final,107,13900.0,70.29133805229839
HC,rastrigin,final,107,14000.0,70.29133805229839
HC,rastrigin,final,107,14100.0,70.29133805229839
HC,rastrigin,final,107,14200.0,70.29133805229839
HC,rastrigin,final,107,14300.0,70.29133805229839
HC,rastrigin,final,107,14400.0,70.29133805229839
HC,rastrigin,final,107,14500.0,70.29133805229839
HC,rastrigin,final,107,14600.0,70.29133805229839
HC,rastrigin,final,107,14700.0,70.29133805229839
HC,rastrigin,final,107,14800.0,70.29133805229839
HC,rastrigin,final,107,14900.0,64.19805865504483
HC,rastrigin,final,107,15000.0,64.19805865504483
HC,rastrigin,final,107,15100.0,64.19805865504483
HC,rastrigin,final,107,15200.0,64.19805865504483
HC,rastrigin,final,107,15300.0,64.19805865504483
HC,rastrigin,final,107,15400.0,64.19805865504483
HC,rastrigin,final,107,15500.0,64.19805865504483
HC,rastrigin,final,107,15600.0,64.19805865504483
HC,rastrigin,final,107,15700.0,64.19805865504483
HC,rastrigin,final,107,15800.0,64.19805865504483
HC,rastrigin,final,107,15900.0,64.19805865504483
HC,rastrigin,final,107,16000.0,64.19805865504483
HC,rastrigin,final,107,16100.0,64.19805865504483
HC,rastrigin,final,107,16200.0,64.19805865504483
HC,rastrigin,final,107,16300.0,64.19805865504483
HC,rastrigin,final,107,16400.0,64.19805865504483
HC,rastrigin,final,107,16500.0,64.19805865504483
HC,rastrigin,final,107,16600.0,64.19805865504483
HC,rastrigin,final,107,16700.0,64.19805865504483
HC,rastrigin,final,107,16800.0,64.19805865504483
HC,rastrigin,final,107,16900.0,64.19805865504483
HC,rastrigin,final,107,17000.0,64.19805865504483
HC,rastrigin,final,107,17100.0,64.19805865504483
HC,rastrigin,final,107,17200.0,64.19805865504483
HC,rastrigin,final,107,17300.0,64.19805865504483
HC,rastrigin,final,107,17400.0,64.19805865504483
HC,rastrigin,final,107,17500.0,64.19805865504483
HC,rastrigin,final,107,17600.0,64.19805865504483
HC,rastrigin,final,107,17700.0,64.19805865504483
HC,rastrigin,final,107,17800.0,64.19805865504483
HC,rastrigin,final,107,17900.0,64.19805865504483
HC,rastrigin,final,107,18000.0,64.19805865504483
HC,rastrigin,final,107,18100.0,64.19805865504483
HC,rastrigin,final,107,18200.0,59.334148739301085
HC,rastrigin,final,107,18300.0,59.334148739301085
HC,rastrigin,final,107,18400.0,59.334148739301085
HC,rastrigin,final,107,18500.0,59.334148739301085
HC,rastrigin,final,107,18600.0,59.334148739301085
HC,rastrigin,final,107,18700.0,59.334148739301085
HC,rastrigin,final,107,18800.0,59.334148739301085
HC,rastrigin,final,107,18900.0,59.334148739301085
HC,rastrigin,final,107,19000.0,59.334148739301085
HC,rastrigin,final,107,19100.0,59.334148739301085
HC,rastrigin,final,107,19200.0,59.334148739301085
HC,rastrigin,final,107,19300.0,59.334148739301085
HC,rastrigin,final,107,19400.0,59.334148739301085
HC,rastrigin,final,107,19500.0,59.334148739301085
HC,rastrigin,final,107,19600.0,59.334148739301085
HC,rastrigin,final,107,19700.0,59.334148739301085
HC,rastrigin,final,107,19800.0,59.334148739301085
HC,rastrigin,final,107,19900.0,59.334148739301085
HC,rastrigin,final,107,20000.0,59.334148739301085
HC,rastrigin,final,108,100.0,126.92765519112083
HC,rastrigin,final,108,200.0,115.92377051221811
HC,rastrigin,final,108,300.0,95.18643250193793
HC,rastrigin,final,108,400.0,82.00999284453857
HC,rastrigin,final,108,500.0,79.3386263718844
HC,rastrigin,final,108,600.0,79.3386263718844
HC,rastrigin,final,108,700.0,79.3386263718844
HC,rastrigin,final,108,800.0,79.3386263718844
HC,rastrigin,final,108,900.0,79.3386263718844
HC,rastrigin,final,108,1000.0,79.3386263718844
HC,rastrigin,final,108,1100.0,79.3386263718844
HC,rastrigin,final,108,1200.0,79.3386263718844
HC,rastrigin,final,108,1300.0,79.3386263718844
HC,rastrigin,final,108,1400.0,79.3386263718844
HC,rastrigin,final,108,1500.0,79.3386263718844
HC,rastrigin,final,108,1600.0,79.3386263718844
HC,rastrigin,final,108,1700.0,79.3386263718844
HC,rastrigin,final,108,1800.0,79.3386263718844
HC,rastrigin,final,108,1900.0,75.96758160226717
HC,rastrigin,final,108,2000.0,75.96758160226717
HC,rastrigin,final,108,2100.0,75.96758160226717
HC,rastrigin,final,108,2200.0,75.96758160226717
HC,rastrigin,final,108,2300.0,75.96758160226717
HC,rastrigin,final,108,2400.0,75.96758160226717
HC,rastrigin,final,108,2500.0,75.96758160226717
HC,rastrigin,final,108,2600.0,75.96758160226717
HC,rastrigin,final,108,2700.0,75.96758160226717
HC,rastrigin,final,108,2800.0,75.96758160226717
HC,rastrigin,final,108,2900.0,75.96758160226717
HC,rastrigin,final,108,3000.0,75.96758160226717
HC,rastrigin,final,108,3100.0,75.96758160226717
HC,rastrigin,final,108,3200.0,75.96758160226717
HC,rastrigin,final,108,3300.0,75.96758160226717
HC,rastrigin,final,108,3400.0,75.96758160226717
HC,rastrigin,final,108,3500.0,75.96758160226717
HC,rastrigin,final,108,3600.0,75.96758160226717
HC,rastrigin,final,108,3700.0,75.96758160226717
HC,rastrigin,final,108,3800.0,75.96758160226717
HC,rastrigin,final,108,3900.0,75.96758160226717
HC,rastrigin,final,108,4000.0,75.96758160226717
HC,rastrigin,final,108,4100.0,75.96758160226717
HC,rastrigin,final,108,4200.0,75.96758160226717
HC,rastrigin,final,108,4300.0,75.96758160226717
HC,rastrigin,final,108,4400.0,75.96758160226717
HC,rastrigin,final,108,4500.0,75.96758160226717
HC,rastrigin,final,108,4600.0,75.96758160226717
HC,rastrigin,final,108,4700.0,75.96758160226717
HC,rastrigin,final,108,4800.0,75.96758160226717
HC,rastrigin,final,108,4900.0,75.96758160226717
HC,rastrigin,final,108,5000.0,75.96758160226717
HC,rastrigin,final,108,5100.0,75.96758160226717
HC,rastrigin,final,108,5200.0,75.96758160226717
HC,rastrigin,final,108,5300.0,75.96758160226717
HC,rastrigin,final,108,5400.0,75.96758160226717
HC,rastrigin,final,108,5500.0,75.96758160226717
HC,rastrigin,final,108,5600.0,75.96758160226717
HC,rastrigin,final,108,5700.0,75.96758160226717
HC,rastrigin,final,108,5800.0,75.96758160226717
HC,rastrigin,final,108,5900.0,75.96758160226717
HC,rastrigin,final,108,6000.0,75.96758160226717
HC,rastrigin,final,108,6100.0,75.96758160226717
HC,rastrigin,final,108,6200.0,75.96758160226717
HC,rastrigin,final,108,6300.0,75.96758160226717
HC,rastrigin,final,108,6400.0,75.96758160226717
HC,rastrigin,final,108,6500.0,75.96758160226717
HC,rastrigin,final,108,6600.0,75.96758160226717
HC,rastrigin,final,108,6700.0,75.96758160226717
HC,rastrigin,final,108,6800.0,75.96758160226717
HC,rastrigin,final,108,6900.0,75.96758160226717
HC,rastrigin,final,108,7000.0,75.96758160226717
HC,rastrigin,final,108,7100.0,75.96758160226717
HC,rastrigin,final,108,7200.0,75.96758160226717
HC,rastrigin,final,108,7300.0,75.96758160226717
HC,rastrigin,final,108,7400.0,75.96758160226717
HC,rastrigin,final,108,7500.0,75.96758160226717
HC,rastrigin,final,108,7600.0,75.96758160226717
HC,rastrigin,final,108,7700.0,75.96758160226717
HC,rastrigin,final,108,7800.0,75.96758160226717
HC,rastrigin,final,108,7900.0,75.96758160226717
HC,rastrigin,final,108,8000.0,70.07582694501548
HC,rastrigin,final,108,8100.0,70.07582694501548
HC,rastrigin,final,108,8200.0,70.07582694501548
HC,rastrigin,final,108,8300.0,70.07582694501548
HC,rastrigin,final,108,8400.0,70.07582694501548
HC,rastrigin,final,108,8500.0,70.07582694501548
HC,rastrigin,final,108,8600.0,70.07582694501548
HC,rastrigin,final,108,8700.0,70.07582694501548
HC,rastrigin,final,108,8800.0,70.07582694501548
HC,rastrigin,final,108,8900.0,70.07582694501548
HC,rastrigin,final,108,9000.0,70.07582694501548
HC,rastrigin,final,108,9100.0,70.07582694501548
HC,rastrigin,final,108,9200.0,70.07582694501548
HC,rastrigin,final,108,9300.0,70.07582694501548
HC,rastrigin,final,108,9400.0,70.07582694501548
HC,rastrigin,final,108,9500.0,70.07582694501548
HC,rastrigin,final,108,9600.0,70.07582694501548
HC,rastrigin,final,108,9700.0,70.07582694501548
HC,rastrigin,final,108,9800.0,70.07582694501548
HC,rastrigin,final,108,9900.0,70.07582694501548
HC,rastrigin,final,108,10000.0,70.07582694501548
HC,rastrigin,final,108,10100.0,70.07582694501548
HC,rastrigin,final,108,10200.0,70.07582694501548
HC,rastrigin,final,108,10300.0,70.07582694501548
HC,rastrigin,final,108,10400.0,70.07582694501548
HC,rastrigin,final,108,10500.0,70.07582694501548
HC,rastrigin,final,108,10600.0,70.07582694501548
HC,rastrigin,final,108,10700.0,70.07582694501548
HC,rastrigin,final,108,10800.0,70.07582694501548
HC,rastrigin,final,108,10900.0,70.07582694501548
HC,rastrigin,final,108,11000.0,70.07582694501548
HC,rastrigin,final,108,11100.0,70.07582694501548
HC,rastrigin,final,108,11200.0,70.07582694501548
HC,rastrigin,final,108,11300.0,70.07582694501548
HC,rastrigin,final,108,11400.0,70.07582694501548
HC,rastrigin,final,108,11500.0,70.07582694501548
HC,rastrigin,final,108,11600.0,70.07582694501548
HC,rastrigin,final,108,11700.0,70.07582694501548
HC,rastrigin,final,108,11800.0,70.07582694501548
HC,rastrigin,final,108,11900.0,70.07582694501548
HC,rastrigin,final,108,12000.0,70.07582694501548
HC,rastrigin,final,108,12100.0,70.07582694501548
HC,rastrigin,final,108,12200.0,70.07582694501548
HC,rastrigin,final,108,12300.0,70.07582694501548
HC,rastrigin,final,108,12400.0,70.07582694501548
HC,rastrigin,final,108,12500.0,70.07582694501548
HC,rastrigin,final,108,12600.0,70.07582694501548
HC,rastrigin,final,108,12700.0,70.07582694501548
HC,rastrigin,final,108,12800.0,70.07582694501548
HC,rastrigin,final,108,12900.0,70.07582694501548
HC,rastrigin,final,108,13000.0,70.07582694501548
HC,rastrigin,final,108,13100.0,70.07582694501548
HC,rastrigin,final,108,13200.0,70.07582694501548
HC,rastrigin,final,108,13300.0,70.07582694501548
HC,rastrigin,final,108,13400.0,70.07582694501548
HC,rastrigin,final,108,13500.0,70.07582694501548
HC,rastrigin,final,108,13600.0,70.07582694501548
HC,rastrigin,final,108,13700.0,70.07582694501548
HC,rastrigin,final,108,13800.0,63.37717532611047
HC,rastrigin,final,108,13900.0,63.37717532611047
HC,rastrigin,final,108,14000.0,63.37717532611047
HC,rastrigin,final,108,14100.0,63.37717532611047
HC,rastrigin,final,108,14200.0,63.37717532611047
HC,rastrigin,final,108,14300.0,63.37717532611047
HC,rastrigin,final,108,14400.0,63.37717532611047
HC,rastrigin,final,108,14500.0,63.37717532611047
HC,rastrigin,final,108,14600.0,63.37717532611047
HC,rastrigin,final,108,14700.0,63.37717532611047
HC,rastrigin,final,108,14800.0,63.37717532611047
HC,rastrigin,final,108,14900.0,63.37717532611047
HC,rastrigin,final,108,15000.0,63.37717532611047
HC,rastrigin,final,108,15100.0,63.37717532611047
HC,rastrigin,final,108,15200.0,63.37717532611047
HC,rastrigin,final,108,15300.0,63.37717532611047
HC,rastrigin,final,108,15400.0,63.37717532611047
HC,rastrigin,final,108,15500.0,63.37717532611047
HC,rastrigin,final,108,15600.0,63.37717532611047
HC,rastrigin,final,108,15700.0,63.37717532611047
HC,rastrigin,final,108,15800.0,63.37717532611047
HC,rastrigin,final,108,15900.0,63.37717532611047
HC,rastrigin,final,108,16000.0,63.37717532611047
HC,rastrigin,final,108,16100.0,63.37717532611047
HC,rastrigin,final,108,16200.0,63.37717532611047
HC,rastrigin,final,108,16300.0,63.37717532611047
HC,rastrigin,final,108,16400.0,63.37717532611047
HC,rastrigin,final,108,16500.0,63.37717532611047
HC,rastrigin,final,108,16600.0,63.37717532611047
HC,rastrigin,final,108,16700.0,63.37717532611047
HC,rastrigin,final,108,16800.0,63.37717532611047
HC,rastrigin,final,108,16900.0,63.37717532611047
HC,rastrigin,final,108,17000.0,63.37717532611047
HC,rastrigin,final,108,17100.0,63.37717532611047
HC,rastrigin,final,108,17200.0,63.37717532611047
HC,rastrigin,final,108,17300.0,63.37717532611047
HC,rastrigin,final,108,17400.0,63.37717532611047
HC,rastrigin,final,108,17500.0,63.37717532611047
HC,rastrigin,final,108,17600.0,63.37717532611047
HC,rastrigin,final,108,17700.0,63.37717532611047
HC,rastrigin,final,108,17800.0,63.37717532611047
HC,rastrigin,final,108,17900.0,63.37717532611047
HC,rastrigin,final,108,18000.0,63.37717532611047
HC,rastrigin,final,108,18100.0,63.37717532611047
HC,rastrigin,final,108,18200.0,63.37717532611047
HC,rastrigin,final,108,18300.0,63.37717532611047
HC,rastrigin,final,108,18400.0,63.37717532611047
HC,rastrigin,final,108,18500.0,63.37717532611047
HC,rastrigin,final,108,18600.0,63.37717532611047
HC,rastrigin,final,108,18700.0,61.346068041456405
HC,rastrigin,final,108,18800.0,53.05201210241876
HC,rastrigin,final,108,18900.0,53.05201210241876
HC,rastrigin,final,108,19000.0,53.05201210241876
HC,rastrigin,final,108,19100.0,53.05201210241876
HC,rastrigin,final,108,19200.0,53.05201210241876
HC,rastrigin,final,108,19300.0,53.05201210241876
HC,rastrigin,final,108,19400.0,53.05201210241876
HC,rastrigin,final,108,19500.0,53.05201210241876
HC,rastrigin,final,108,19600.0,53.05201210241876
HC,rastrigin,final,108,19700.0,53.05201210241876
HC,rastrigin,final,108,19800.0,53.05201210241876
HC,rastrigin,final,108,19900.0,53.05201210241876
HC,rastrigin,final,108,20000.0,53.05201210241876
HC,rastrigin,final,109,100.0,117.44756390047687
HC,rastrigin,final,109,200.0,117.44756390047687
HC,rastrigin,final,109,300.0,117.44756390047687
HC,rastrigin,final,109,400.0,106.52540119707012
HC,rastrigin,final,109,500.0,106.52540119707012
HC,rastrigin,final,109,600.0,106.52540119707012
HC,rastrigin,final,109,700.0,106.52540119707012
HC,rastrigin,final,109,800.0,85.9085419039223
HC,rastrigin,final,109,900.0,85.9085419039223
HC,rastrigin,final,109,1000.0,85.9085419039223
HC,rastrigin,final,109,1100.0,85.9085419039223
HC,rastrigin,final,109,1200.0,85.9085419039223
HC,rastrigin,final,109,1300.0,85.9085419039223
HC,rastrigin,final,109,1400.0,85.9085419039223
HC,rastrigin,final,109,1500.0,85.9085419039223
HC,rastrigin,final,109,1600.0,85.9085419039223
HC,rastrigin,final,109,1700.0,85.9085419039223
HC,rastrigin,final,109,1800.0,85.9085419039223
HC,rastrigin,final,109,1900.0,85.9085419039223
HC,rastrigin,final,109,2000.0,85.9085419039223
HC,rastrigin,final,109,2100.0,85.9085419039223
HC,rastrigin,final,109,2200.0,85.9085419039223
HC,rastrigin,final,109,2300.0,85.9085419039223
HC,rastrigin,final,109,2400.0,85.9085419039223
HC,rastrigin,final,109,2500.0,85.9085419039223
HC,rastrigin,final,109,2600.0,85.9085419039223
HC,rastrigin,final,109,2700.0,85.9085419039223
HC,rastrigin,final,109,2800.0,85.9085419039223
HC,rastrigin,final,109,2900.0,85.9085419039223
HC,rastrigin,final,109,3000.0,85.9085419039223
HC,rastrigin,final,109,3100.0,85.9085419039223
HC,rastrigin,final,109,3200.0,85.9085419039223
HC,rastrigin,final,109,3300.0,85.9085419039223
HC,rastrigin,final,109,3400.0,85.9085419039223
HC,rastrigin,final,109,3500.0,85.9085419039223
HC,rastrigin,final,109,3600.0,85.9085419039223
HC,rastrigin,final,109,3700.0,85.9085419039223
HC,rastrigin,final,109,3800.0,85.9085419039223
HC,rastrigin,final,109,3900.0,85.9085419039223
HC,rastrigin,final,109,4000.0,85.9085419039223
HC,rastrigin,final,109,4100.0,85.9085419039223
HC,rastrigin,final,109,4200.0,85.9085419039223
HC,rastrigin,final,109,4300.0,85.9085419039223
HC,rastrigin,final,109,4400.0,85.9085419039223
HC,rastrigin,final,109,4500.0,85.9085419039223
HC,rastrigin,final,109,4600.0,85.9085419039223
HC,rastrigin,final,109,4700.0,85.9085419039223
HC,rastrigin,final,109,4800.0,85.9085419039223
HC,rastrigin,final,109,4900.0,85.9085419039223
HC,rastrigin,final,109,5000.0,85.9085419039223
HC,rastrigin,final,109,5100.0,85.9085419039223
HC,rastrigin,final,109,5200.0,85.9085419039223
HC,rastrigin,final,109,5300.0,85.9085419039223
HC,rastrigin,final,109,5400.0,81.53557323557133
HC,rastrigin,final,109,5500.0,81.53557323557133
HC,rastrigin,final,109,5600.0,81.53557323557133
HC,rastrigin,final,109,5700.0,81.53557323557133
HC,rastrigin,final,109,5800.0,81.53557323557133
HC,rastrigin,final,109,5900.0,81.53557323557133
HC,rastrigin,final,109,6000.0,81.53557323557133
HC,rastrigin,final,109,6100.0,81.53557323557133
HC,rastrigin,final,109,6200.0,81.53557323557133
HC,rastrigin,final,109,6300.0,81.53557323557133
